word;etymology;related
inhitat;"<p> <b>Arapça</b> <i>ḥṭṭ</i> kökünden gelen <i>inḥiṭāṭ</i> إنحطاط <span style=""visibility:hidden;font-size:0px"">z</span> ""gerileme, güçten düşme, dekadans"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>ḥaṭṭa</i> حطّ <span style=""visibility:hidden;font-size:0px"">z</span> ""koydu, indirdi, fiyat düşürdü"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=infi%CB%81%C4%81l"">infiˁāl</a> vezninde (VII) masdarıdır. </p>";
ilkel;"<p> <b>Türkiye Türkçesi</b> <i>ilk</i> sözcüğünden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BAl"">+Al</a> ekiyle türetilmiştir.</p>";
cüsse;"<p> <b>Arapça</b> <i>cs̠s̠</i> kökünden gelen <i>cuṯṯa(t)</i> جثّة <span style=""visibility:hidden;font-size:0px"">z</span> ""beden, gövde, ceset"" sözcüğünden alıntıdır. </p>";
ayna;"<p> <b>Farsça</b> <i>āyīna</i> آيينه <span style=""visibility:hidden;font-size:0px"">z</span> ""ayna"" sözcüğünden alıntıdır. Farsça sözcük <b>Orta Farsça</b> yazılı örneği bulunmayan <i>*ādēnak</i> ""göstergeç"" sözcüğünden evrilmiştir. (NOT: Bu sözcük <b>Avesta (Zend) dilinde</b> <i>avi-dayana-</i> ""göstermek"" fiili ile eş kökenlidir. Avestaca fiil <b>Avesta (Zend) dilinde</b> <i>dāi-, dī-</i> ""görmek"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=p&amp;ww=avi%2B"">avi+</a> önekiyle türetilmiştir.) </p>";
bas;"<p> <b>Fransızca </b> <i>basse</i> ""müzikte pes perde"" sözcüğünden alıntıdır. Fransızca sözcük <b>İtalyanca</b> <i>basso</i> sözcüğünden alıntıdır. Bu sözcük <b>Geç Latince</b> <i>bassus</i> ""aşağı, alçak"" sözcüğünden evrilmiştir. </p>";
kollaps;"<p> <b>Fransızca ve İngilizce </b> <i>collapse</i> ""çökme, içe göçme"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>collapsus</i> sözcüğünden alıntıdır. Bu sözcük <b>Latince</b> <i>collab</i> ""çökmek"" fiilinin geçmiş zaman fiil-sıfatııdır. Latince fiil <b>Latince</b> <i>labi, laps-</i> ""kaymak, düşmek"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=p&amp;ww=con%2B"">con+</a> önekiyle türetilmiştir.</p>";
kırçıl;"<p> <b>Türkiye Türkçesi</b> <i>kır</i> ""gri"" ve <b>Türkiye Türkçesi</b> <i>çal </i>veya<i> çil</i> ""karışık renkli, alaca, çil"" sözcüklerinin bileşiğidir. </p>";
harar;"<p> <b>Arapça</b> <i>ġrr</i> kökünden gelen <i>ġirār </i>veya<i> ġirāra(t)</i> غِرَار/غِرَارَة <span style=""visibility:hidden;font-size:0px"">z</span> ""çuval, özellikle saman çuvalı"" sözcüğünden alıntıdır. </p>";
veresiye;<p> <b>Türkiye Türkçesi</b> <i>vér-</i> fiilinden türetilmiştir. </p>;
densiz;"<p> <b>Eski Türkçe</b> <i>teŋsiz</i> ""uygunsuz, münasebetsiz"" sözcüğünden evrilmiştir. Eski Türkçe sözcük <b>Eski Türkçe</b> <i>teŋ</i> ""uygun, denk"" sözcüğünden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2BsIz"">+sIz</a> ekiyle türetilmiştir.</p>";
hasenat;"<p> <b>Arapça</b> <i>ḥsn</i> kökünden gelen <i>ḥasanāt</i> حسنات <span style=""visibility:hidden;font-size:0px"">z</span> ""güzel işler, iyilikler"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>ḥasana(t)</i> حسنة <span style=""visibility:hidden;font-size:0px"">z</span> ""güzel şey, iyi edim"" sözcüğünün çoğuludur. </p>";
budak;"<p> <b>Eski Türkçe</b> <i>butık </i>veya<i> butak</i> ""ağaç dalı"" sözcüğünden evrilmiştir. Eski Türkçe sözcük <b>Eski Türkçe</b> <i>būt</i> ""bacak"" sözcüğünden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2BAk"">+Ak</a> ekiyle türetilmiştir.</p>";
etan;"<p> <b>Fransızca </b> <i>éthane</i> veya <b>İngilizce </b> <i>ethane</i> veya <b>Almanca </b> <i>Äthan</i> ""kimyada bir bileşik"" sözcüğünden alıntıdır. Almanca sözcük <b>Almanca </b> <i>Äther</i> ""eter"" sözcüğünden türetilmiştir. </p>";
kastor;"<p> <b>Fransızca </b> <i>castor</i> ""kunduz, kunduz kürkü"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> aynı anlama gelen <i>castor</i> sözcüğünden alıntıdır. Bu sözcük <b>Eski Yunanca</b> aynı anlama gelen <i>kástōr</i> κάστωρ <span style=""visibility:hidden;font-size:0px"">z</span> sözcüğünden alıntıdır. </p>";
tahakküm;"<p> <b>Arapça</b> <i>ḥkm</i> kökünden gelen <i>taḥakkum</i> تحكّم <span style=""visibility:hidden;font-size:0px"">z</span> ""egemen olma, egemenlik taslama"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>ḥakama</i> حَكَمَ <span style=""visibility:hidden;font-size:0px"">z</span> ""yargıladı, egemen idi"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=tafa%CB%81%CB%81ul"">tafaˁˁul</a> vezninde (V) masdarıdır. </p>";
karot;"<p> <b>Almanca </b> <i>Karotte</i> veya <b>Fransızca </b> <i>carotte</i> ""1. havuç, 2. havuç şeklinde kesim yapan sondaj matkabı"" sözcüğünden alıntıdır. Bu sözcük <b>Latince</b> <i>carota</i> ""pancar, havuç"" sözcüğünden alıntıdır. Latince sözcük <b>Eski Yunanca</b> <i>karōtón</i> καϱωτόν <span style=""visibility:hidden;font-size:0px"">z</span> ""«kelleli», pancar"" sözcüğünden alıntıdır. Yunanca sözcük <b>Eski Yunanca</b> <i>kára</i> κάρα <span style=""visibility:hidden;font-size:0px"">z</span> ""kafa, kelle"" sözcüğünden türetilmiştir. </p>";
velev;"<p> <b>Arapça</b> <i>wa law</i> و لو <span style=""visibility:hidden;font-size:0px"">z</span> ""eğer ki"" deyiminden alıntıdır. </p>";
desise;"<p> <b>Arapça</b> <i>dss</i> kökünden gelen <i>dasīsa(t)</i> دسيسة <span style=""visibility:hidden;font-size:0px"">z</span> ""gizli amaçlar gütme, entrika"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>dassa</i> دَسَّ <span style=""visibility:hidden;font-size:0px"">z</span> ""sakladı, gizledi, bir şeyin altına koydu"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81%C4%ABla%28t%29"">faˁīla(t)</a> vezninde sıfat dişilidir. </p>";
kodes;"<p> <b>Yeni Yunanca</b> <i>kotétsi</i> κοτέτσι <span style=""visibility:hidden;font-size:0px"">z</span> ""kümes, tavuk barınağı"" sözcüğünden alıntıdır. Yunanca sözcük <b>Yeni Yunanca</b> <i>kóta</i> κότα <span style=""visibility:hidden;font-size:0px"">z</span> ""kanatlılar, tavuk"" sözcüğünden türetilmiştir. Bu sözcük <b>Yeni Yunanca</b> <i>kóttos</i> ""kanat"" sözcüğünden türetilmiştir. </p>";
handle;"<p> <b>İngilizce </b> <i>handle</i> ""1. ele getirmek, idare etmek, 2. sap, tutamak"" sözcüğünden alıntıdır. İngilizce sözcük <b>Germence</b> yazılı örneği bulunmayan <i>*handlion</i> ""ellemek, ele getirmek"" sözcüğünden evrilmiştir. Bu sözcük <b>Germence</b> yazılı örneği bulunmayan <i>*hand-</i> ""el"" sözcüğünden türetilmiştir. </p>";
vaka;"<p> <b>Arapça</b> <i>wḳˁ</i> kökünden gelen <i>waḳˁa(t)</i> وقعة <span style=""visibility:hidden;font-size:0px"">z</span> ""olay"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>waḳaˁa</i> وَقَعَ <span style=""visibility:hidden;font-size:0px"">z</span> ""düştü, oldu"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81la%28t%29"">faˁla(t)</a> vezninde ismi merresidir. </p>";
şecere;"<p> <b>Arapça</b> <i>şcr</i> kökünden gelen <i>şacara(t)</i> شَجَرَة <span style=""visibility:hidden;font-size:0px"">z</span> ""1. ağaç, 2. (mec.) soy ağacı"" sözcüğünden alıntıdır. </p>";
çirkin;"<p> <b>Farsça</b> <i>çirkīn</i> چركين <span style=""visibility:hidden;font-size:0px"">z</span> ""pis, kirli"" sözcüğünden alıntıdır. Farsça sözcük <b>Farsça</b> <i>çirk</i> چرك <span style=""visibility:hidden;font-size:0px"">z</span> ""pislik, kir, irin"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2B%C4%ABn"">+īn</a> ekiyle türetilmiştir.</p>";
stigma;"<p> <b>İngilizce </b> <i>stigma</i> ""1. sivri uçla delmek suretiyle oluşan yara, 2. ayıplayıcı işaret, suçluluk damgası"" sözcüğünden alıntıdır. İngilizce sözcük <b>Latince</b> aynı anlama gelen <i>stigma</i> sözcüğünden alıntıdır. Bu sözcük <b>Eski Yunanca</b> <i>stígma</i> στίγµα <span style=""visibility:hidden;font-size:0px"">z</span> ""sivri uçla yapılan delik, nokta"" sözcüğünden alıntıdır. Yunanca sözcük <b>Eski Yunanca</b> <i>stízō</i> ""delmek, sivri uçla dürtmek"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bma%28t%29"">+ma(t)</a> ekiyle türetilmiştir. Yunanca sözcük <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*stig-yo-</i> ""sivri"" biçiminden evrilmiştir. Bu biçim <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*steig-</i> ""delmek"" kökünden türetilmiştir. </p>";
giryan;"<p> <b>Farsça</b> <i>giryān</i> گريان <span style=""visibility:hidden;font-size:0px"">z</span> ""feryatla ağlayan, ağlayış"" sözcüğünden alıntıdır. Farsça sözcük <b>Farsça</b> <i>girīdan, garz-</i> ""feryat etmek, ağlamak"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2B%C4%81%28n%29"">+ā(n)</a> ekiyle türetilmiştir. Bu sözcük <b>Orta Farsça</b> aynı anlama gelen <i>grī-</i> sözcüğünden türetilmiştir. </p>";
alimallah;"<p> <b>Arapça</b> <i>ˁalama Allāhu</i> ""Allah bilir"" deyiminden alıntıdır. Arapça deyim <b>Arapça</b> <i>ˁalama</i> علم <span style=""visibility:hidden;font-size:0px"">z</span> ""bildi"" ve <b>Arapça</b> <i>Allāh</i> الله <span style=""visibility:hidden;font-size:0px"">z</span> sözcüklerinin bileşiğidir. </p>";
barba;"<p> <b>Yeni Yunanca</b> <i>bárba</i> μπάρμπα <span style=""visibility:hidden;font-size:0px"">z</span> ""moruk, yaşlı ve sevilen kişi"" sözcüğü ile eş kökenlidir. Yunanca sözcük <b>İtalyanca</b> <i>barba</i> ""sakal"" sözcüğünden alıntıdır. </p>";
alizarin;"<p> <b>Fransızca </b> <i>alizarine</i> ""kırmızı kök boya"" sözcüğünden alıntıdır. (İlk kullanımı: <u>y. 1830 Robiquet, Fr. kimyacı.</u>) Fransızca sözcük <b>Fransızca </b> <i>alizari</i> ""kök boya hammaddesi"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bin%C2%B0"">+in°</a> ekiyle türetilmiştir. Bu sözcük <b>Arapça</b> <i>al-ˁuṣāra(t)</i> العصارة <span style=""visibility:hidden;font-size:0px"">z</span> ""öz suyu, usare"" sözcüğünden alıntıdır. </p>";
histogram;"<p> <b>İngilizce </b> <i>histogram</i> ""istatistikte çubuk diyagram"" sözcüğünden alıntıdır. (İlk kullanımı: <u>1891 Karl Pearson, İng. matematikçi.</u>) İngilizce sözcük <b>Eski Yunanca</b> <i>histós</i> ἱστός <span style=""visibility:hidden;font-size:0px"">z</span> ""ayakta duran, direk"" ve <b>Eski Yunanca</b> <i>grámma</i> γράμμα <span style=""visibility:hidden;font-size:0px"">z</span> ""çizim, yazım"" sözcüklerinin bileşiğidir. </p>";
varyant;"<p> <b>Fransızca </b> <i>variante</i> ""bir şeyin normalden sapan biçimi"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> <i>varians</i> ""değişmek, değiştirmek"" fiilinden alıntıdır. Bu sözcük <b>Latince</b> <i>variare</i> ""değiştirmek, farklı kılmak, çeşitlendirmek"" fiilinden alıntıdır. Latince fiil <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*wer-<sup>3</sup></i> ""dönmek, döndürmek"" biçiminden evrilmiştir. </p>";
üryan;"<p> <b>Arapça</b> <i>ˁry</i> kökünden gelen <i>ˁuryān</i> عريان <span style=""visibility:hidden;font-size:0px"">z</span> ""çıplaklık"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>ˁarā</i> عرا <span style=""visibility:hidden;font-size:0px"">z</span> ""çıplak idi"" fiilinin <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fu%CB%81l%C4%81n"">fuˁlān</a> vezninde masdarıdır. </p>";
çile;"<p> <b>Farsça</b> <i>culla</i> جلّه <span style=""visibility:hidden;font-size:0px"">z</span> ""sepet, iplik yumağı, bir tür su kabı, gebelik"" sözcüğünden alıntıdır. </p>";
cimcime;"<p> <b>Arapça</b> <i>cm</i> kökünden gelen <i>cumcuma(t)</i> جُمْجُمة <span style=""visibility:hidden;font-size:0px"">z</span> ""kafatası"" sözcüğünden alıntıdır. Arapça sözcük <i>camcama</i> جَمْجَمَ <span style=""visibility:hidden;font-size:0px"">z</span> ""tıkırdadı"" sözcüğünün <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fu%CB%81fu%CB%81a%28t%29"">fuˁfuˁa(t)</a> vezninde murabba (dörtlü)üdür. </p>";
kort;"<p> <b>İngilizce </b> <i>court</i> ""1. avlu, avlulu yapı kompleksi, saray, 2. tenis alanı"" sözcüğünden alıntıdır. İngilizce sözcük <b>Fransızca </b> <i>court</i> ""avlu, saray"" sözcüğünden alıntıdır. Bu sözcük <b>Latince</b> <i>cohors, cohort-</i> ""iç avlu"" sözcüğünden evrilmiştir. Latince sözcük <b>Latince</b> <i>hortus</i> ""avlu, (duvarla çevrili) bahçe"" sözcüğü ile eş kökenlidir. Latince sözcük <b>Hintavrupa Anadilinde</b> aynı anlama gelen yazılı örneği bulunmayan <i>*ghor-to-</i> biçiminden evrilmiştir. Bu biçim <b>Hintavrupa Anadilinde</b> yazılı örneği bulunmayan <i>*gher-<sup>1</sup></i> ""etrafını çevirmek, çitle kapatmak"" kökünden türetilmiştir. </p>";
grenadin;"<p> <b>Fransızca </b> <i>grenadine</i> ""nar şurubu"" sözcüğünden alıntıdır. Fransızca sözcük <b>Fransızca </b> <i>grenade</i> ""nar"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2Bin%C2%B0"">+in°</a> ekiyle türetilmiştir. Bu sözcük <b>Latince</b> <i>granatus</i> ""1. taneli, 2. nar"" sözcüğünden evrilmiştir. Latince sözcük <b>Latince</b> <i>granare</i> ""tanelemek"" fiilinin geçmiş zaman fiil-sıfatııdır. Latince fiil <b>Latince</b> <i>granum</i> ""tane"" sözcüğünün isimden türetilmiş fiilidir. </p>";
koç;"<p> <b>İngilizce </b> <i>coach</i> ""1. bir tür büyük at arabası, 2. sporda antrenör"" sözcüğünden alıntıdır. İngilizce sözcük <b>Almanca </b> <i>Kotsche</i> ""bir tür büyük at arabası"" sözcüğünden alıntıdır. Bu sözcük <b>Macarca </b> aynı anlama gelen <i>kocsi szekér</i> deyiminden alıntıdır. </p>";
ulam;"<p> <b>Türkiye Türkçesi</b> <i>ula-</i> ""bağlamak, birleştirmek"" fiilinden Yeni Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=y&amp;ww=%2BIm"">+Im</a> ekiyle türetilmiştir.</p>";
brülör;"<p> <b>Fransızca </b> <i>bruleur</i> ""ateşleme aygıtı"" sözcüğünden alıntıdır. Fransızca sözcük <b>Fransızca </b> <i>brûler</i> ""yakmak"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2B%28%29tor"">+()tor</a> ekiyle türetilmiştir.</p>";
sürek;"<p> <b>Türkiye Türkçesi</b> <i>sür-</i> fiilinden Türkiye Türkçesinde <a class=""presufgram"" href=""?s=structures&amp;ttype=t&amp;ww=%2B%28g%29Ak"">+(g)Ak</a> ekiyle türetilmiştir.</p>";
ketçap;"<p> <b>İngilizce </b> <i>ketchup</i> sözcüğünden alıntıdır. İngilizce sözcük <b>Malayca </b> <i>keçup</i> ""balık sosu"" sözcüğünden alıntıdır. </p>";
bitüm;"<p> <b>Fransızca </b> <i>bitume</i> ""zift"" sözcüğünden alıntıdır. Fransızca sözcük <b>Latince</b> aynı anlama gelen <i>bitumen</i> sözcüğünden alıntıdır. Bu sözcük <b>Kelt dillerinde</b> aynı anlama gelen yazılı örneği bulunmayan <i>*gwetūmen</i> sözcüğünden alıntıdır. </p>";
çektiri;"<p> <b>Türkiye Türkçesi</b> <i>çekdürü </i>veya<i> çekdürür</i> ""kürekle yürütülen gemi"" sözcüğünden evrilmiştir. Türkçe sözcük <b>Türkiye Türkçesi</b> <i>çek-</i> fiilinden türetilmiştir. </p>";
alazalik;"<p><a href=""?k=kezalik&amp;lnk=1"" style=""text-decoration:underline;color:"">kezalik</a> </p>";
konvektör;"<p> <b>Fransızca </b> <i>convecteur</i> ""konveksiyon sistemiyle çalışan ısıtıcı"" sözcüğünden alıntıdır. Fransızca sözcük <b>Fransızca </b> <i>convection</i> ""ısının hava veya bir sıvıyla birlikte yayılması"" sözcüğünden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2B%28%29tor"">+()tor</a> ekiyle türetilmiştir. Bu sözcük <b>Latince</b> <i>convehere</i> ""yanısıra sürmek, birlikte götürmek"" fiilinden <a class=""presufgram"" href=""?s=structures&amp;ttype=for&amp;ww=%2B%28%29tion"">+()tion</a> ekiyle türetilmiştir.</p>";
edik;"<p> <b>Eski Türkçe</b> <i>etük</i> ""ayakkabı, çizme"" sözcüğünden evrilmiştir. Eski Türkçe sözcük <b>Eski Türkçe</b> <i>ét-</i> ""yapmak, imal etmek"" fiilinden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2BUk"">+Uk</a> ekiyle türetilmiştir.</p>";
turta;"<p> <b>İtalyanca</b> <i>torta</i> ""her çeşit pasta"" sözcüğünden alıntıdır. İtalyanca sözcük <b>Geç Latince</b> <i>torta</i> ""yuvarlak ekmek"" sözcüğünden evrilmiştir. </p>";
ile;"<p> <b>Eski Türkçe</b> <i>birle</i> ""ile, beraber (edat)"" sözcüğünden evrilmiştir. Eski Türkçe sözcük <b>Eski Türkçe</b> <i>bir</i> sözcüğünden türetilmiştir. </p>";
bikarbonat;"<p> <b>Fransızca </b> <i>bicarbonate</i> ""iki karbon atomu içeren molekül"" sözcüğünden alıntıdır. </p>";
koğuş;"<p> <b>Eski Türkçe</b> <i>koġuş</i> ""oyuk, oluk"" sözcüğünden evrilmiştir. Eski Türkçe sözcük <b>Eski Türkçe</b> yazılı örneği bulunmayan <i>*koġ-</i> ""oymak"" fiilinden Eski Türkçe <a class=""presufgram"" href=""?s=structures&amp;ttype=e&amp;ww=%2BI%C5%9F"">+Iş</a> ekiyle türetilmiştir.</p>";
antrop(o)+;"<p> <b>Fransızca ve İngilizce </b> <i>anthropo+</i> ""[bileşik adlarda] insan"" parçacığından alıntıdır. Fransızca parçacık <b>Eski Yunanca</b> <i>ánthrōpos</i> άνθρωπος <span style=""visibility:hidden;font-size:0px"">z</span> ""insan"" sözcüğünden alıntıdır. Bu sözcük <b></b> bir sözcükten alıntıdır. </p>";
sosis;"<p> <b>Fransızca </b> <i>saucisse</i> ""sosis veya sucuk"" sözcüğünden alıntıdır. Fransızca sözcük <b>Geç Latince</b> <i>salcitiae </i>veya<i> salsutia</i> ""tuzlanmış et, sosis veya sucuk"" sözcüğünden evrilmiştir. Bu sözcük <b>Latince</b> <i>salsus</i> ""tuzlu"" sözcüğünden türetilmiştir. </p>";
ahali;"<p> <b>Arapça</b> <i>Ahl</i> kökünden gelen <i>ahāli</i> أهالٍ <span style=""visibility:hidden;font-size:0px"">z</span> ""yerliler, yerli halk"" sözcüğünden alıntıdır. Arapça sözcük <b>Arapça</b> <i>ahl</i> أهل <span style=""visibility:hidden;font-size:0px"">z</span> ""bir yerin yerlisi"" sözcüğünün <a class=""presufgram"" href=""?s=structures&amp;ttype=v&amp;ww=fa%CB%81%C4%81li"">faˁāli</a> vezninde çoğuludur. </p>";
entbent;"<p> <b>Farsça</b> <i>and ū band</i> اند و بند <span style=""visibility:hidden;font-size:0px"">z</span> ""düğüm düğüm, boğum boğum"" sözcüğünden alıntıdır. </p>";
beynamaz;"<p> <b>Farsça</b> <i>bī-namāz</i> بِينماز <span style=""visibility:hidden;font-size:0px"">z</span> ""namazsız, namaz kılmayan kimse"" sözcüğünden alıntıdır. Farsça sözcük <b>Farsça</b> <i>namāz</i> sözcüğünden türetilmiştir. </p>";
charter;"<p> <b>İngilizce </b> <i>charter</i> ""1. ruhsat, ferman, berat, 2. gemi veya uçak kiralama sözleşmesi"" sözcüğünden alıntıdır. İngilizce sözcük <b>Geç Latince</b> <i>chartula</i> ""«kâğıtçık», ferman, ruhsat"" sözcüğünden evrilmiştir. Bu sözcük <b>Latince</b> <i>charta</i> ""kâğıt"" sözcüğünün küçültme halidir. </p>";
